title,actor
"新步步惊心","顾宝明"
"新步步惊心","周骏超"
"新步步惊心","莫合塔尔"
"新步步惊心","杜玉明"
"新步步惊心","郭虹"
"国际市场","黄政民"
"国际市场","金允珍"
"国际市场","吴达洙"
"国际市场","张英南"
"国际市场","郑镇荣"
"国际市场","罗美兰"
"国际市场","金瑟祺"
"国际市场","郑允浩"
"国际市场","Stella Choe"
"重返20岁","杨子姗"
"重返20岁","归亚蕾"
"重返20岁","陈柏霖"
"重返20岁","鹿晗"
"重返20岁","王德顺"
"重返20岁","赵立新"
"重返20岁","李宜娟"
"重返20岁","尹航"
"重返20岁","夏子涵"
"重返20岁","林丛"
"重返20岁","杨青"
"分歧者2：绝地反击","谢琳·伍德蕾"
"分歧者2：绝地反击","提奥·詹姆斯"
"分歧者2：绝地反击","凯特·温丝莱特"
"分歧者2：绝地反击","奥克塔维亚·斯宾瑟"
"分歧者2：绝地反击","杰·科特尼"
"分歧者2：绝地反击","佐伊·克罗维兹"
"分歧者2：绝地反击","迈尔斯·特勒"
"分歧者2：绝地反击","安塞尔·艾尔高特"
"分歧者2：绝地反击","李美琪"
"分歧者2：绝地反击","娜奥米·沃茨"
"分歧者2：绝地反击","梅奇·费法"
"分歧者2：绝地反击","贾斯蒂斯·利克"
"分歧者2：绝地反击","本·劳埃德-休斯"
"分歧者2：绝地反击","托尼·戈德温"
"分歧者2：绝地反击","艾什莉·贾德"
"分歧者2：绝地反击","雷·史蒂文森"
"分歧者2：绝地反击","约翰尼·韦斯顿"
"分歧者2：绝地反击","苏琪·沃特豪斯"
"分歧者2：绝地反击","恩杰伊·安东尼"
"分歧者2：绝地反击","罗莎·萨拉查"
"分歧者2：绝地反击","肯德里克·克罗斯"
"分歧者2：绝地反击","丹尼尔·金"
"最长的旅程","布丽特·罗伯森"
"最长的旅程","斯科特·伊斯特伍德"
"最长的旅程","阿伦·阿尔达"
"最长的旅程","杰克·休斯顿"
"最长的旅程","奥娜·卓别林"
"最长的旅程","梅丽莎·贝努瓦"
"最长的旅程","洛丽塔·大卫多维奇"
"最长的旅程","Elea Oberon"
"最长的旅程","凯特·福布斯"
"最长的旅程","Tiago Riani"
"最长的旅程","Danny Vinson"
"最长的旅程","Hayley Lovitt"
"最长的旅程","Tracey Bonner"
"最长的旅程","Jaret Sears"
"最长的旅程","Hunter Burke"
"阿罗哈","布莱德利·库珀"
"阿罗哈","艾玛·斯通"
"阿罗哈","瑞秋·麦克亚当斯"
"阿罗哈","比尔·默瑞"
"阿罗哈","约翰·卡拉辛斯基"
"阿罗哈","丹尼·麦克布耐德"
"阿罗哈","亚历克·鲍德温"
"阿罗哈","比尔·坎普"
"阿罗哈","杰顿·李博赫"
"阿罗哈","丹妮尔·罗丝·拉塞尔"
"阿罗哈","迈克尔·切鲁斯"
"阿罗哈","艾迪·盖瑟吉"
"阿罗哈","伊丽莎白·玛维尔"
"阿罗哈","伊万娜·米利塞维奇"
"暴疯语","刘青云"
"暴疯语","黄晓明"
"暴疯语","方中信"
"暴疯语","薛凯琪"
"暴疯语","鲍起静"
"暴疯语","叶璇"
"暴疯语","毛俊辉"
"暴疯语","孙佳君"
"暴疯语","冼色丽"
"暴疯语","诗雅"
"暴疯语","李国麟"
"美国狙击手","布莱德利·库珀"
"美国狙击手","西耶娜·米勒"
"美国狙击手","凯尔·加尔纳"
"美国狙击手","卢克·葛莱姆斯"
"美国狙击手","杰克·麦克道曼"
"美国狙击手","玛内特·帕特森"
"美国狙击手","艾瑞克·克罗斯"
"美国狙击手","布莱恩·哈利塞"
"美国狙击手","山姆·贾格"
"美国狙击手","吉尔·奥唐奈"
"美国狙击手","科里·哈德里克"
"美国狙击手","埃里克·拉丁"
"美国狙击手","纳维德·内加班"
"美国狙击手","Joel Lambert"
"美国狙击手","阿萨夫·科恩"
"味园Universe","涩谷昴"
"味园Universe","二阶堂富美"
"味园Universe","铃木纱理奈"
"味园Universe","川原克己"
"寄生兽","染谷将太"
"寄生兽","深津绘里"
"寄生兽","桥本爱"
"寄生兽","东出昌大"
"寄生兽","大森南朋"
"寄生兽","北村一辉"
"寄生兽","余贵美子"
"寄生兽","皮埃尔泷"
"寄生兽","新井浩文"
"寄生兽","国村隼"
"寄生兽","浅野忠信"
"寄生兽","阿部隆史"
"中国之旅","友兰达·梦露"
"中国之旅","屈菁菁"
"中国之旅","林栋甫"
"中国之旅","Ling Zi Liu"
"中国之旅","Qing Dong"
"中国之旅","Yilin Yang"
"中国之旅","安德烈·维尔姆斯"
"中国之旅","Chenwei Li"
"中国之旅","Geneviève Casile"
"中国之旅","Camille Japy"
"中国之旅","Sophie Chen"
"中国之旅","Stéphane Aubert"
"中国之旅","Thomas Lempire"
"疯狂外星人","吉姆·帕森斯"
"疯狂外星人","蕾哈娜"
"疯狂外星人","史蒂夫·马丁"
"疯狂外星人","詹妮弗·洛佩兹"
"疯狂外星人","马特·琼斯"
"疯狂外星人","布赖恩·斯特帕尼克"
"疯狂外星人","阿普里尔·劳伦斯"
"疯狂外星人","斯蒂芬·凯林"
"疯狂外星人","丽莎·斯图尔特"
"疯狂外星人","艾普尔·温切尔"
"控制游戏","裴淳华"
"控制游戏","拉莫·威利斯"
"控制游戏","丝柯·泰勒-考普顿"
"控制游戏","希罗·弗南德兹"
"控制游戏","尼克·诺特"
"控制游戏","卡穆琳·曼海姆"
"控制游戏","伊里纳·道格拉斯"
"控制游戏","阿莱西·瓦塞尔"
"控制游戏","比利·斯洛特"
"控制游戏","马科·圣约翰"
"控制游戏","Donna Duplantier"
"控制游戏","Samantha Beaulieu"
"超能查派","休·杰克曼"
"超能查派","西格妮·韦弗"
"超能查派","沙尔托·科普雷"
"超能查派","戴夫·帕特尔"
"超能查派","忍者"
"超能查派","尤兰蒂·维瑟"
"超能查派","霍塞·帕布罗·坎蒂罗"
"超能查派","布兰登·奥雷"
"超能查派","约翰尼·赛力玛"
"超能查派","安德森·库珀"
"超能查派","莫里斯·卡佩德"
"超能查派","詹森·库伯"
"超能查派","凯文·奥托"
"超能查派","克里斯·希尔兹"
"超能查派","比尔·马钱特"
"所罗门的伪证前篇：事件","藤野涼子"
"所罗门的伪证前篇：事件","板垣瑞生"
"所罗门的伪证前篇：事件","石井杏奈"
"所罗门的伪证前篇：事件","清水寻也"
"所罗门的伪证前篇：事件","富田望生"
"所罗门的伪证前篇：事件","前田航基"
"所罗门的伪证前篇：事件","望月步"
"所罗门的伪证前篇：事件","西村成忠"
"所罗门的伪证前篇：事件","西畑澪花"
"所罗门的伪证前篇：事件","若林時英"
"所罗门的伪证前篇：事件","加藤幹夫"
"所罗门的伪证前篇：事件","石川新太"
"所罗门的伪证前篇：事件","佐佐木藏之介"
"所罗门的伪证前篇：事件","夏川结衣"
"所罗门的伪证前篇：事件","永作博美"
"所罗门的伪证前篇：事件","小日向文世"
"所罗门的伪证前篇：事件","黑木华"
"所罗门的伪证前篇：事件","尾野真千子"
"星际穿越","马修·麦康纳"
"星际穿越","安妮·海瑟薇"
"星际穿越","杰西卡·查斯坦"
"星际穿越","迈克尔·凯恩"
"星际穿越","麦肯吉·弗依"
"星际穿越","蒂莫西·柴勒梅德"
"星际穿越","约翰·利特高"
"星际穿越","韦斯·本特利"
"星际穿越","大卫·吉雅西"
"星际穿越","比尔·欧文"
"星际穿越","马特·达蒙"
"星际穿越","卡西·阿弗莱克"
"星际穿越","托弗·戈瑞斯"
"星际穿越","艾伦·伯斯汀"
"星际穿越","科莱特·沃夫"
"星际穿越","弗朗西斯·X·麦卡蒂"
"星际穿越","安德鲁·博尔巴"
"星际穿越","乔什·斯图沃特"
"星际穿越","莱雅·卡里恩斯"
"星际穿越","利亚姆·迪金森"
"星际穿越","杰夫·赫普内尔"
"星际穿越","伊莱耶斯·加贝尔"
"星际穿越","布鲁克·史密斯"
"天将雄师","成龙"
"天将雄师","约翰·库萨克"
"天将雄师","艾德里安·布洛迪"
"天将雄师","崔始源"
"天将雄师","林鹏"
"天将雄师","王若心"
"天将雄师","肖央"
"天将雄师","王太利"
"天将雄师","洪天照"
"天将雄师","刘承俊"
"天将雄师","萝莉·佩斯特"
"天将雄师","冯绍峰"
"天将雄师","吴建豪"
"天将雄师","林嘉欣"
"天将雄师","沙妮·文森"
"天将雄师","西蒙子"
"冲锋车","吴镇宇"
"冲锋车","任达华"
"冲锋车","古巨基"
"冲锋车","谭耀文"
"冲锋车","郑浩南"
"冲锋车","思漩"
"冲锋车","姜皓文"
"冲锋车","纪焕博"
"冲锋车","庄洁梦"
"冲锋车","张豫玥"
"冲锋车","邵音音"
"冲锋车","高捷"
"冲锋车","罗永昌"
"冲锋车","麦兆辉"
"冲锋车","庄文强"
"冲锋车","胡耀辉"
"霍比特人3：五军之战","马丁·弗瑞曼"
"霍比特人3：五军之战","伊恩·麦克莱恩"
"霍比特人3：五军之战","理查德·阿米蒂奇"
"霍比特人3：五军之战","伊万杰琳·莉莉"
"霍比特人3：五军之战","李·佩斯"
"霍比特人3：五军之战","卢克·伊万斯"
"霍比特人3：五军之战","本尼迪克特·康伯巴奇"
"霍比特人3：五军之战","肯·斯托特"
"霍比特人3：五军之战","詹姆斯·内斯比特"
"霍比特人3：五军之战","比利·康诺利"
"霍比特人3：五军之战","凯特·布兰切特"
"霍比特人3：五军之战","伊安·霍姆"
"霍比特人3：五军之战","克里斯托弗·李"
"霍比特人3：五军之战","雨果·维文"
"霍比特人3：五军之战","奥兰多·布鲁姆"
"霍比特人3：五军之战","马努·贝内特"
"霍比特人3：五军之战","艾丹·特纳"
"霍比特人3：五军之战","迪恩·奥戈曼"
"霍比特人3：五军之战","格拉汉姆·麦克泰维什"
"霍比特人3：五军之战","斯蒂芬·弗雷"
"霍比特人3：五军之战","米卡埃尔·佩斯布兰特"
"金衣女人","瑞恩·雷诺兹"
"金衣女人","海伦·米伦"
"金衣女人","凯蒂·霍尔姆斯"
"金衣女人","塔提阿娜·玛斯拉尼"
"金衣女人","马克斯·艾恩斯"
"金衣女人","查尔斯·丹斯"
"金衣女人","伊丽莎白·麦戈文"
"金衣女人","安婕·特拉乌"
"金衣女人","丹尼尔·布鲁赫"
"金衣女人","内芙·加切夫"
"金衣女人","弗兰西丝·费舍"
"金衣女人","乔纳森·普雷斯"
"金衣女人","汤姆·希林"
"金衣女人","莫里兹·布雷多"
"金衣女人","安东尼·豪威尔"
"无人引航","比利·克鲁德普"
"无人引航","安东·叶利钦"
"无人引航","菲丽西提·霍夫曼"
"无人引航","威廉姆·H·梅西"
"无人引航","迈尔斯·赫尔泽"
"无人引航","赛琳娜·戈麦斯"
"无人引航","劳伦斯·菲什伯恩"
"无人引航","杰米·钟"
"侏罗纪世界","克里斯·普拉特"
"侏罗纪世界","布莱丝·达拉斯·霍华德"
"侏罗纪世界","文森特·多诺费奥"
"侏罗纪世界","泰·辛普金斯"
"侏罗纪世界","尼克·罗宾森"
"侏罗纪世界","奥玛·赛"
"侏罗纪世界","黄荣亮"
"侏罗纪世界","伊尔凡·可汗"
"侏罗纪世界","朱迪·格雷尔"
"侏罗纪世界","杰克·约翰逊"
"侏罗纪世界","劳伦·拉普库斯"
"侏罗纪世界","凯蒂·麦克格拉思"
"侏罗纪世界","布莱恩·泰"
"侏罗纪世界","埃迪·J.费尔南德斯"
"侏罗纪世界","因德尔·库马尔"
"侏罗纪世界","安迪·巴克利"
"侏罗纪世界","吉米·法伦"
"帕丁顿熊","本·卫肖"
"帕丁顿熊","妮可·基德曼"
"帕丁顿熊","休·博内威利"
"帕丁顿熊","莎莉·霍金斯"
"帕丁顿熊","朱丽·沃特斯"
"帕丁顿熊","吉姆·布劳德本特"
"帕丁顿熊","彼得·卡帕尔蒂"
"帕丁顿熊","杰弗里·帕尔默"
"帕丁顿熊","蒂姆·唐尼"
"帕丁顿熊","艾美达·斯丹顿"
"帕丁顿熊","迈克尔·刚本"
"帕丁顿熊","马德琳·哈里斯"
"帕丁顿熊","萨缪尔·乔斯林"
"帕丁顿熊","迈克尔·邦德"
"帕丁顿熊","马特·卢卡斯"
"超能陆战队","斯科特·安第斯"
"超能陆战队","瑞恩·波特"
"超能陆战队","丹尼尔·海尼"
"超能陆战队","T·J·米勒"
"超能陆战队","杰米·钟"
"超能陆战队","小达蒙·韦恩斯"
"超能陆战队","珍尼希斯·罗德里格兹"
"超能陆战队","詹姆斯·克伦威尔"
"超能陆战队","艾伦·图代克"
"超能陆战队","玛娅·鲁道夫"
"超能陆战队","亚布拉哈姆·本鲁比"
"超能陆战队","凯蒂·洛斯"
"超能陆战队","比利·布什"
"超能陆战队","丹尼尔·吉尔森"
"超能陆战队","保罗·布里格斯"
"赤道","张学友"
"赤道","张家辉"
"赤道","余文乐"
"赤道","王学圻"
"赤道","池珍熙"
"赤道","崔始源"
"赤道","尹贞伊"
"赤道","文咏珊"
"赤道","顾美华"
"赤道","冯文娟"
"赤道","张震"
"赤道","朱千雪"
"有一个地方只有我们知道","吴亦凡"
"有一个地方只有我们知道","王丽坤"
"有一个地方只有我们知道","徐静蕾"
"有一个地方只有我们知道","戈登·亚历山大"
"有一个地方只有我们知道","丛珊"
"有一个地方只有我们知道","张超"
"有一个地方只有我们知道","热依扎"
"男人与鸡","麦斯·米科尔森"
"男人与鸡","尼古拉·雷·卡斯"
"男人与鸡","大卫·丹席克"
"男人与鸡","尼可拉斯·布若"
"男人与鸡","索伦·莫灵"
"男人与鸡","丽克·路易丝·安德森"
"男人与鸡","碧尔特·诺伊曼"
"男人与鸡","利斯贝特·达尔"
"男人与鸡","Bodil Jørgensen"
"男人与鸡","Ole Thestrup"
"男人与鸡","Kirsten Lehfeldt"
"男人与鸡","Stig Hoffmeyer"
"男人与鸡","Kjeld Nørgaard"
"男人与鸡","Lars Lunøe"
"博物馆奇妙夜3","本·斯蒂勒"
"博物馆奇妙夜3","罗宾·威廉姆斯"
"博物馆奇妙夜3","欧文·威尔逊"
"博物馆奇妙夜3","史蒂夫·库根"
"博物馆奇妙夜3","瑞奇·热维斯"
"博物馆奇妙夜3","丹·史蒂文斯"
"博物馆奇妙夜3","蕾蓓尔·威尔森"
"博物馆奇妙夜3","斯凯勒·吉桑多"
"博物馆奇妙夜3","拉米·马雷克"
"博物馆奇妙夜3","派崔克·盖勒"
"博物馆奇妙夜3","米苏·贝克"
"博物馆奇妙夜3","本·金斯利"
"博物馆奇妙夜3","水晶"
"博物馆奇妙夜3","迪克·范·戴克"
"博物馆奇妙夜3","米基·鲁尼"
"博物馆奇妙夜3","休·杰克曼"
"44号孩子","汤姆·哈迪"
"44号孩子","乔尔·金纳曼"
"44号孩子","加里·奥德曼"
"44号孩子","劳米·拉佩斯"
"44号孩子","杰森·克拉科"
"44号孩子","文森特·卡索"
"44号孩子","戴夫·帕特尔"
"44号孩子","帕迪·康斯戴恩"
"44号孩子","尼古拉·雷·卡斯"
"44号孩子","约瑟夫·阿尔京"
"44号孩子","法瑞斯·法瑞斯"
"44号孩子","萨姆·斯普卢尔"
"44号孩子","Mark Lewis Jones"
"44号孩子","安娜·鲁斯特"
"44号孩子","奈德·丹内利"
"万物生长","范冰冰"
"万物生长","韩庚"
"万物生长","齐溪"
"万物生长","沈婷婷"
"万物生长","沙溢"
"万物生长","杨迪"
"万物生长","张博宇"
"万物生长","赵一维"
"万物生长","吴莫愁"
"万物生长","雷恪生"
"万物生长","李梦"
"万物生长","吕行"
"0.5毫米","安藤樱"
"0.5毫米","织本顺吉"
"0.5毫米","木内みどり"
"0.5毫米","土屋希望"
"0.5毫米","井上竜夫"
"0.5毫米","东出昌大"
"0.5毫米","柳原晴郎"
"0.5毫米","角替和枝"
"0.5毫米","浅田美代子"
"0.5毫米","坂田利夫"
"0.5毫米","柄本明"
"0.5毫米","草笛光子"
"0.5毫米","津川雅彦"
"鸭王","白健恩"
"鸭王","何浩文"
"鸭王","袁嘉敏"
"鸭王","何佩瑜"
"鸭王","樊玲"
"鸭王","梁敏仪"
"鸭王","唐紫睿"
"战狼","吴京"
"战狼","余男"
"战狼","斯科特·阿金斯"
"战狼","凯文·李"
"战狼","倪大红"
"战狼","凯尔·夏皮罗"
"战狼","石兆琪"
"战狼","周晓鸥"
"战狼","房子斌"
"战狼","郭广平"
"战狼","茹萍"
"战狼","洪卫"
"战狼","刘腾远"
"战狼","索纳·伊姆贝"
"战狼","塞缪尔·西维尔奇"
"爱你，罗茜","莉莉·柯林斯"
"爱你，罗茜","山姆·克拉弗林"
"爱你，罗茜","塔姆欣·伊格顿"
"爱你，罗茜","杰美·温斯顿"
"爱你，罗茜","克里斯蒂安·库克"
"爱你，罗茜","阿特·帕金森"
"爱你，罗茜","马里昂·奥德怀尔"
"江南1970","李敏镐"
"江南1970","金来沅"
"江南1970","郑镇荣"
"江南1970","金雪炫"
"江南1970","刘承睦"
"江南1970","崔镇浩"
"江南1970","严孝燮"
"江南1970","金智秀"
"第七子：降魔之战","杰夫·布里吉斯"
"第七子：降魔之战","本·巴恩斯"
"第七子：降魔之战","朱丽安·摩尔"
"第七子：降魔之战","基特·哈灵顿"
"第七子：降魔之战","艾丽西亚·维坎德"
"第七子：降魔之战","杰曼·翰苏"
"第七子：降魔之战","奥莉维亚·威廉姆斯"
"第七子：降魔之战","安婕·特拉乌"
"第七子：降魔之战","贾森·斯科特·李"
"第七子：降魔之战","大卫·库比特"
"第七子：降魔之战","莱拉·菲茨杰拉德"
"第七子：降魔之战","泰-霍·乐"
"第七子：降魔之战","杰拉德·普伦科特"
"第七子：降魔之战","朱利安·布莱克 ·安蒂洛普"
"第七子：降魔之战","埃里克·李塞德"
"军犬麦克斯","罗比·阿美尔"
"军犬麦克斯","劳伦·格拉汉姆"
"军犬麦克斯","托马斯·哈登·丘奇"
"军犬麦克斯","杰伊·赫尔南德兹"
"军犬麦克斯","卢克·克莱恩坦克"
"军犬麦克斯","约瑟夫·朱利安·索里亚"
"军犬麦克斯","乔什·维金斯"
"军犬麦克斯","欧文·哈恩"
"军犬麦克斯","Blanca Camacho"
"一步之遥","姜文"
"一步之遥","葛优"
"一步之遥","周韵"
"一步之遥","舒淇"
"一步之遥","文章"
"一步之遥","王志文"
"一步之遥","洪晃"
"一步之遥","刘利年"
"一步之遥","那英"
"一步之遥","刘索拉"
"一步之遥","牛犇"
"一步之遥","姜洪齐"
"生活残骸","艾米·舒默"
"生活残骸","比尔·哈德尔"
"生活残骸","勒布朗·詹姆斯"
"生活残骸","蒂尔达·斯文顿"
"生活残骸","约翰·塞纳"
"生活残骸","丹尼尔·雷德克里夫"
"生活残骸","玛丽莎·托梅"
"生活残骸","布丽·拉尔森"
"生活残骸","瓦妮莎·贝尔"
"生活残骸","埃兹拉·米勒"
"生活残骸","兰道尔·朴"
"生活残骸","乔·格拉瑟"
"生活残骸","马修·布罗德里克"
"生活残骸","柯林·奎恩"
"生活残骸","迈克·比尔比利亚"
"生活残骸","马索·曼恩"
"海月姬","能年玲奈"
"海月姬","菅田将晖"
"海月姬","长谷川博己"
"海月姬","池胁千鹤"
"海月姬","太田莉菜"
"海月姬","马场园梓"
"海月姬","筱原友惠"
"海月姬","片濑那奈"
"海月姬","速水重道"
"海月姬","平泉成"
"海月姬","中村伦也"
"海月姬","浜野谦太"
